CustomerID,TotalOrders,TotalRevenue,AvgRevenue
C02552,61,115369.266881727,1891.29945707749
C02553,52,110671.744141993,2128.3027719614
C02554,47,89926.4834479947,1913.32943506372
C02555,58,105730.525155253,1822.94008888367
C02556,55,135464.013034506,2462.98205517284
C02557,52,97097.3221535079,1867.25619525977
C02558,50,91551.2692109427,1831.02538421885
C02559,45,130472.320254191,2899.38489453759
C02560,60,191956.174438011,3199.26957396685
C02561,53,86308.0989894944,1628.45469791499
C02562,43,97967.0075471435,2278.30250109636
C02563,42,82345.5309842992,1960.60788057855
C02564,60,131733.287341885,2195.55478903142
C02565,48,116023.768006258,2417.16183346371
C02566,47,117431.045801693,2498.53288939773
C02567,49,130148.422076742,2656.09024646411
C02568,56,156399.254601929,2792.8438321773
C02569,58,139586.653763818,2406.66644420376
C02570,56,101854.029859285,1818.82196177295
C02571,54,87484.7240359206,1620.08748214668
C02572,54,80934.7586518639,1498.79182688637
C02573,47,100893.753879455,2146.67561445648
C02574,54,165476.970539775,3064.38834332917
C02575,34,74065.9267267988,2178.40960961173
C02576,55,97189.128616409,1767.07506575289
C02577,55,99395.4754930189,1807.19046350943
C02578,46,92418.8570900637,2009.10558891443
C02579,47,145715.378687146,3100.32720610949
C02580,43,108322.965049762,2519.13872208749
C02581,44,93067.2115965692,2115.16389992203
C02582,46,99757.203980233,2168.6348691355
C02583,40,104593.186537114,2614.82966342786
C02584,58,130302.395017885,2246.59301754975
C02585,49,124608.328719395,2543.02711672234
C02586,45,79595.624887676,1768.79166417058
C02587,42,64510.2232620272,1535.95769671493
C02588,66,143313.071703051,2171.41017731896
C02589,46,83402.9078781786,1813.10669300388
C02590,65,113635.238035299,1748.23443131229
C02591,45,137497.58509957,3055.50189110156
C02592,63,111525.460230154,1770.24540047864
C02593,43,85746.5955097099,1994.10687231884
C02594,41,89286.9313298863,2177.73003243625
C02595,51,89003.8632210104,1745.17378864726
C02596,45,81427.1131603017,1809.49140356226
C02597,45,72420.0375099363,1609.33416688747
C02598,52,109332.284329677,2102.54392941686
C02599,53,117446.903981175,2215.97932039953
C02600,54,84829.9465518682,1570.92493614571
C02601,43,88274.6273183094,2052.89830972813
C02602,48,121152.852963958,2524.01777008247
C02603,45,100740.483479963,2238.67741066584
C02604,53,122772.414584271,2316.46065253342
C02605,47,75398.6361983435,1604.22630209242
C02606,45,129311.125175981,2873.58055946624
C02607,52,105893.908907246,2036.42132513934
C02608,53,101740.337166522,1919.62900314193
C02609,44,96604.7113481596,2195.56162154908
C02610,57,125049.240599274,2193.84632630306
C02611,67,149991.503016819,2238.67914950475
C02612,49,118078.639021794,2409.76814330192
C02613,49,107776.486768879,2199.52013814039
C02614,55,107537.866125843,1955.23392956078
C02615,47,103581.723955621,2203.86646714088
C02616,41,79098.7758450038,1929.23843524399
C02617,54,106055.25959175,1963.98628873611
C02618,52,101403.82100093,1950.07348078711
C02619,49,94422.6768514225,1926.99340513107
C02620,40,73400.1161320107,1835.00290330027
C02621,38,95423.634873201,2511.14828613687
C02622,46,75215.0255647259,1635.10925140708
C02623,56,120590.206267259,2153.39654048677
C02624,53,149507.14699832,2820.88956600603
C02625,56,119773.273411062,2138.80845376897
C02626,53,102201.344034247,1928.32724592918
C02627,67,134306.150442298,2004.56940958654
C02628,48,106008.281902706,2208.50587297304
C02629,50,146559.667623038,2931.19335246076
C02630,61,138840.140820791,2276.06788230806
C02631,61,112779.952830545,1848.85168574664
C02632,47,139851.945539399,2975.57330934892
C02633,55,146546.238840548,2664.47706982815
C02634,62,169126.905675646,2727.85331734912
C02635,51,126915.394000873,2488.53713727202
C02636,57,140999.615910521,2473.6774721144
C02637,52,114422.456241015,2200.43185078875
C02638,43,87179.9930809502,2027.44169955698
C02639,53,99426.3775566296,1875.96938786094
C02640,46,95643.2146167082,2079.20031775453
C02641,50,104213.374592233,2084.26749184466
C02642,52,94277.5942166793,1813.03065801306
C02643,36,79347.6178821467,2204.1004967263
C02644,50,79532.0043296444,1590.64008659289
C02645,47,76825.0641889747,1634.57583380797
C02646,39,119913.331605534,3074.70081039832
C02647,45,91355.70558388,2030.12679075289
C02648,62,118016.143053298,1903.48617827899
C02649,48,148507.996655326,3093.91659698597
C02650,38,98868.4084430833,2601.8002221864
C02651,41,70529.0425670597,1720.22055041609
C02652,45,97209.5502687659,2160.2122281948
C02653,54,146337.995071637,2709.96287169698
C02654,50,63647.7916340651,1272.9558326813
C02655,54,95520.5709609067,1768.89946223901
C02656,45,97025.0541434549,2156.112314299
C02657,51,89153.9227416927,1748.11613219005
C02658,40,99562.9061555231,2489.07265388808
C02659,53,136066.564889814,2567.29367716631
C02660,48,121471.875448002,2530.66407183337
C02661,39,99511.4467441986,2551.57555754355
C02662,47,120680.573588552,2567.67177847983
C02663,48,126428.462723098,2633.92630673121
C02664,48,145042.427461368,3021.71723877851
C02665,42,100906.287899774,2402.53066428034
C02666,47,92301.0769605438,1963.85270128817
C02667,64,135162.781938428,2111.91846778794
C02668,51,131421.964175484,2576.90125834283
C02669,41,115338.18577908,2813.12648241659
C02670,45,93064.4740553387,2068.09942345197
C02671,50,161503.595014555,3230.0719002911
C02672,59,129896.353523852,2201.63311057376
C02673,50,98082.2813290815,1961.64562658163
C02674,41,70620.8357040249,1722.45940741524
C02675,56,111291.144310737,1987.34186269173
C02676,41,94493.182212561,2304.71176128198
C02677,44,77529.9072278293,1762.04334608703
C02678,52,102822.916204681,1977.36377316694
C02679,46,93599.2818300244,2034.76699630488
C02680,60,115845.042293828,1930.75070489713
C02681,52,111800.536453204,2150.01031640777
C02682,49,101091.097608888,2063.08362467119
C02683,58,143426.368097527,2472.8684154746
C02684,47,111892.603227988,2380.69368570188
C02685,62,144946.264634772,2337.8429779802
C02686,45,98815.6622938265,2195.90360652948
C02687,50,127894.468295166,2557.88936590332
C02688,41,114198.699995466,2785.33414623088
C02689,48,66307.6455392621,1381.40928206796
C02690,55,110919.18926236,2016.71253204291
C02691,43,82735.6743096067,1924.08544906062
C02692,53,133156.366970586,2512.38428246389
C02693,55,110785.168963239,2014.27579933161
C02694,45,70355.7392521538,1563.46087227009
C02695,45,89659.7882839239,1992.43973964275
C02696,44,61803.3059388655,1404.62058951967
C02697,59,139012.311337317,2356.14087012402
C02698,45,83929.5731034285,1865.10162452063
C02699,58,97142.3759329811,1674.86855056864
C02700,63,141847.356402392,2251.5453397205
C02701,41,127960.186931575,3120.9801690628
C02702,55,132223.760705406,2404.06837646192
C02703,58,139901.028504966,2412.08669836148
C02704,59,173078.663488631,2933.53666929882
C02705,59,110243.802210789,1868.53902052184
C02706,64,118043.967935348,1844.43699898981
C02707,62,143647.879120495,2316.90127613702
C02708,37,102040.263448341,2757.84495806328
C02709,60,158226.684338013,2637.11140563355
C02710,49,66368.9405370194,1354.46817422489
C02711,55,123561.923191529,2246.58042166417
C02712,47,93114.7373976293,1981.16462548148
C02713,57,108581.186149765,1904.93309034676
C02714,49,103464.956817316,2111.52973096564
C02715,62,133881.443303719,2159.37811780191
C02716,53,139422.079638807,2630.60527620391
C02717,46,93949.5221700949,2042.38091674119
C02718,43,82881.6531568485,1927.48030597322
C02719,52,93851.005830555,1804.82703520298
C02720,49,141941.176721145,2896.75870859479
C02721,50,113821.248213671,2276.42496427343
C02722,56,95771.934801607,1710.21312145727
C02723,43,98725.6909872409,2295.94630202886
C02724,49,93590.7255131367,1910.01480639055
C02725,57,128177.244073212,2248.72358023179
C02726,51,121394.530593028,2380.28491358878
C02727,51,105151.314198873,2061.79047448771
C02728,54,130377.040685039,2414.38964231554
C02729,45,129880.070172749,2886.22378161665
C02730,49,97873.522193123,1997.41882026782
C02731,52,90674.9802360115,1743.7496199233
C02732,56,131749.435619916,2352.66849321279
C02733,49,115828.977313692,2363.85667987127
C02734,46,115253.989342429,2505.52150744411
C02735,46,110313.578377088,2398.12126906713
C02736,56,97716.981822561,1744.9461039743
C02737,38,119326.974506341,3140.18353964054
C02738,50,105263.399860416,2105.26799720833
C02739,57,91950.3277797252,1613.16364525834
C02740,57,122325.341229362,2146.05861805899
C02741,57,139264.651686498,2443.2395032719
C02742,38,88217.1235542631,2321.50325142798
C02743,45,62861.349825368,1396.91888500818
C02744,55,76901.6209625269,1398.21129022776
C02745,52,105850.419696851,2035.58499417022
C02746,42,93733.4751203106,2231.74940762644
C02747,48,98986.3618643945,2062.21587217489
C02748,42,82503.8685026554,1964.37782149179
C02749,59,143048.948944898,2424.55845669319
C02750,42,112709.830471016,2683.56739216704
C02751,46,90581.9326501135,1969.17244891551
C02752,47,121532.014076659,2585.78753354593
C02753,43,102676.201574378,2387.81864126461
C02754,44,84716.212150832,1925.36845797345
C02755,47,99285.2043762413,2112.45115694131
C02756,46,119057.411645195,2588.2046009825
C02757,56,130796.065250323,2335.6440223272
C02758,61,123770.728594593,2029.02833761627
C02759,41,113635.634188902,2771.60083387565
C02760,58,120516.051205528,2077.86295181945
C02761,56,130461.347085241,2329.66691223644
C02762,34,71329.784012524,2097.93482389776
C02763,51,95947.6224985613,1881.32593134434
C02764,48,83650.6059696772,1742.72095770161
C02765,48,104185.661817764,2170.53462120341
C02766,56,122254.474938116,2183.11562389493
C02767,38,100547.730744997,2645.99291434202
C02768,54,149097.906330476,2761.07233945327
C02769,43,114440.406890139,2661.40481139858
C02770,39,110140.153542202,2824.1065010821
C02771,68,174704.744576142,2569.18742023738
C02772,49,109502.209087416,2234.73896096766
C02773,57,86643.8491171929,1520.0675283718
C02774,34,91327.2856607373,2686.09663708051
C02775,50,104087.885548193,2081.75771096386
C02776,67,152371.863297226,2274.20691488398
C02777,49,125829.80424205,2567.95518861326
C02778,45,111894.703722867,2486.54897161927
C02779,53,108077.578971656,2039.19960323879
C02780,46,64590.3686082618,1404.13844800569
C02781,51,94356.0876965764,1850.11936659954
C02782,52,95385.7964690064,1834.34223978859
C02783,54,147060.623073778,2723.34487173663
C02784,54,146023.722338447,2704.14300626755
C02785,52,84194.6902652349,1619.12865894683
C02786,52,141569.619451982,2722.49268176889
C02787,47,112238.721127307,2388.05789632569
C02788,58,121084.388354087,2087.66186817391
C02789,54,112353.040173163,2080.61185505857
C02790,50,98642.8253957307,1972.85650791461
C02791,45,125480.892213846,2788.46427141881
C02792,43,102426.197471675,2382.00459236454
C02793,48,101014.833541818,2104.47569878788
C02794,43,91065.6201779849,2117.80512041825
C02795,52,142643.712590586,2743.14831904973
C02796,39,96248.7517716683,2467.91671209406
C02797,54,153582.240155351,2844.11555843243
C02798,59,119116.406763208,2018.92214852895
C02799,52,83741.2725550076,1610.4090875963
C02800,33,67680.7008729815,2050.93032948429
C02801,64,147226.017697693,2300.40652652645
C02802,50,124458.918388262,2489.17836776524
C02803,49,98245.410354475,2005.00837458112
C02804,49,95693.8063687599,1952.93482385224
C02805,59,137763.194552701,2334.96939919833
C02806,46,109525.452557745,2380.9880990814
C02807,32,75110.3953833462,2347.19985572957
C02808,61,133603.835320805,2190.22680853778
C02809,43,116523.17200719,2709.84120946954
C02810,54,135082.875665058,2501.53473453811
C02811,56,110102.640106317,1966.11857332708
C02812,39,83138.2974823673,2131.7512174966
C02813,42,101272.927202873,2411.26017149697
C02814,43,103924.521506045,2416.84933734988
C02815,42,103487.764664587,2463.99439677589
C02816,56,121452.556077974,2168.79564424954
C02817,50,109154.704743009,2183.09409486017
C02818,50,113453.252954506,2269.06505909011
C02819,52,136934.973322955,2633.36487159528
C02820,47,123680.390427332,2631.49766866664
C02821,51,126727.993163639,2484.86261105174
C02822,46,91423.021950707,1987.45699892841
C02823,34,77587.6066800975,2281.98843176757
C02824,57,93388.6722711256,1638.39775914255
C02825,45,72630.159407618,1614.00354239151
C02826,50,105829.62767683,2116.59255353659
C02827,50,173376.980967635,3467.53961935271
C02828,43,71427.5836731595,1661.10659705022
C02829,52,144939.394401399,2787.29604618075
C02830,51,110340.991498265,2163.54885290716
C02831,43,87622.5158545334,2037.73292684961
C02832,46,93364.6972508169,2029.6673315395
C02833,55,108229.219970148,1967.80399945724
C02834,54,106524.984004117,1972.68488896512
C02835,51,140577.441380578,2756.42041922701
C02836,50,155216.045110762,3104.32090221524
C02837,54,83431.4983684775,1545.0277475644
C02838,57,99309.6712860196,1742.27493484245
C02839,44,101941.312656163,2316.8480149128
C02840,53,112131.035018968,2115.67990601826
C02841,43,78125.6674961522,1816.87598828261
C02842,57,119582.763237759,2097.94321469753
C02843,49,142493.541190034,2908.03145285784
C02844,49,100246.952427784,2045.85617199559
C02845,54,129132.406122796,2391.34085412585
C02846,42,104703.358701346,2492.9371119368
C02847,59,166762.924539747,2826.49024643639
C02848,39,65969.2527353363,1691.51930090606
C02849,49,123471.971356347,2519.83615012954
C02850,47,87117.6449450166,1853.56691372376
C02851,42,91080.3279583171,2168.57923710279
C02852,49,88749.0047290337,1811.20417814354
C02853,61,156192.29069889,2560.5293557195
C02854,42,67875.6627894989,1616.08720927378
C02855,46,102230.670151162,2222.40587285135
C02856,56,139023.592658039,2482.56415460783
C02857,51,123100.628089367,2413.73780567385
C02858,59,116693.977254692,1977.86402126596
C02859,44,97215.5245151457,2209.44373898058
C02860,53,93864.3421963103,1771.02532445869
C02861,53,122792.404953308,2316.83782930769
C02862,56,121266.593740634,2165.4748882256
C02863,49,130858.41136207,2670.57982371572
C02864,54,127623.663058165,2363.4011677438
C02865,49,96260.1475811636,1964.49280777885
C02866,60,121766.276939554,2029.43794899257
C02867,43,77505.0673669676,1802.44342713878
C02868,43,101786.503074486,2367.12797847641
C02869,36,83633.7949450777,2323.1609706966
C02870,41,85631.0075799967,2088.56116048773
C02871,52,120720.931172966,2321.55636871088
C02872,50,103886.750417409,2077.73500834818
C02873,46,118837.293946232,2583.41943361373
C02874,48,113761.776178324,2370.03700371508
C02875,36,81350.4666474331,2259.73518465092
C02876,45,115255.92988692,2561.242886376
C02877,61,116553.335219957,1910.71041344192
C02878,54,140288.55685135,2597.93623798797
C02879,49,117247.262794218,2392.80128151465
C02880,55,144360.905696821,2624.7437399422
C02881,49,122073.181506418,2491.28941849833
C02882,48,97799.6237678645,2037.49216183051
C02883,66,161619.976436806,2448.78752176979
C02884,39,87516.5213665739,2244.01336837369
C02885,32,68369.9579495706,2136.56118592408
C02886,44,81903.5343638379,1861.4439628145
C02887,50,75457.6544397112,1509.15308879422
C02888,44,65197.4332309993,1481.75984615907
C02889,45,82869.4881091028,1841.54418020228
C02890,49,111480.758930427,2275.11752919238
C02891,51,103427.42107801,2027.98864858844
C02892,52,102849.513292726,1977.87525562935
C02893,56,125414.258422499,2239.5403289732
C02894,51,99903.5366312051,1958.89287512167
C02895,49,111470.017192607,2274.89831005321
C02896,52,114263.125514016,2197.36779834646
C02897,56,140125.194614144,2502.23561810972
C02898,44,101407.373805022,2304.71304102323
C02899,54,110359.529626109,2043.69499307609
